grid_ids,species,total_area_km2,iucn_category
189,MARINEFISH_PART5,11522501.42,CR;LC;NT;EN;VU
190,MARINEFISH_PART5,11522501.42,CR;LC;NT;EN;VU
191,MARINEFISH_PART5,11522501.42,CR;LC;NT;EN;VU
192,MARINEFISH_PART5,11522501.42,CR;LC;NT;EN;VU
193,MARINEFISH_PART5,11522501.42,CR;LC;NT;EN;VU
200,MARINEFISH_PART5,11522501.42,CR;LC;NT;EN;VU
201,MARINEFISH_PART5,11522501.42,CR;LC;NT;EN;VU
202,MARINEFISH_PART5,11522501.42,CR;LC;NT;EN;VU
203,MARINEFISH_PART5,11522501.42,CR;LC;NT;EN;VU
204,MARINEFISH_PART5,11522501.42,CR;LC;NT;EN;VU
