grid_ids,species,total_area_km2,iucn_category
1,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
2,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
3,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
4,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
5,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
6,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
7,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
8,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
16,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
17,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
18,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
19,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
20,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
21,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
22,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
23,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
24,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
25,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
26,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
31,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
32,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
33,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
34,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
35,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
36,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
37,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
38,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
39,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
40,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
41,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
46,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
47,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
48,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
49,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
50,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
51,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
52,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
53,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
54,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
55,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
56,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
61,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
62,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
63,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
64,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
65,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
66,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
67,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
68,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
