grid_ids,species,total_area_km2,iucn_category
1,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
2,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
3,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
4,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
5,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
6,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
7,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
8,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
16,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
17,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
18,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
19,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
20,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
21,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
22,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
23,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
24,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
25,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
26,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
31,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
32,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
33,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
34,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
35,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
36,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
37,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
38,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
39,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
40,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
41,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
46,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
47,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
48,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
49,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
50,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
51,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
52,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
