grid_ids,species,total_area_km2,iucn_category
1,MARINEFISH_PART4,14726433.8,CR;LC;VU;NT;EN
2,MARINEFISH_PART4,14726433.8,CR;LC;VU;NT;EN
3,MARINEFISH_PART4,14726433.8,CR;LC;VU;NT;EN
4,MARINEFISH_PART4,14726433.8,CR;LC;VU;NT;EN
5,MARINEFISH_PART4,14726433.8,CR;LC;VU;NT;EN
6,MARINEFISH_PART4,14726433.8,CR;LC;VU;NT;EN
7,MARINEFISH_PART4,14726433.8,CR;LC;VU;NT;EN
8,MARINEFISH_PART4,14726433.8,CR;LC;VU;NT;EN
16,MARINEFISH_PART4,14726433.8,CR;LC;VU;NT;EN
17,MARINEFISH_PART4,14726433.8,CR;LC;VU;NT;EN
18,MARINEFISH_PART4,14726433.8,CR;LC;VU;NT;EN
19,MARINEFISH_PART4,14726433.8,CR;LC;VU;NT;EN
20,MARINEFISH_PART4,14726433.8,CR;LC;VU;NT;EN
21,MARINEFISH_PART4,14726433.8,CR;LC;VU;NT;EN
22,MARINEFISH_PART4,14726433.8,CR;LC;VU;NT;EN
23,MARINEFISH_PART4,14726433.8,CR;LC;VU;NT;EN
24,MARINEFISH_PART4,14726433.8,CR;LC;VU;NT;EN
25,MARINEFISH_PART4,14726433.8,CR;LC;VU;NT;EN
26,MARINEFISH_PART4,14726433.8,CR;LC;VU;NT;EN
31,MARINEFISH_PART4,14726433.8,CR;LC;VU;NT;EN
32,MARINEFISH_PART4,14726433.8,CR;LC;VU;NT;EN
33,MARINEFISH_PART4,14726433.8,CR;LC;VU;NT;EN
34,MARINEFISH_PART4,14726433.8,CR;LC;VU;NT;EN
35,MARINEFISH_PART4,14726433.8,CR;LC;VU;NT;EN
36,MARINEFISH_PART4,14726433.8,CR;LC;VU;NT;EN
37,MARINEFISH_PART4,14726433.8,CR;LC;VU;NT;EN
38,MARINEFISH_PART4,14726433.8,CR;LC;VU;NT;EN
39,MARINEFISH_PART4,14726433.8,CR;LC;VU;NT;EN
40,MARINEFISH_PART4,14726433.8,CR;LC;VU;NT;EN
41,MARINEFISH_PART4,14726433.8,CR;LC;VU;NT;EN
46,MARINEFISH_PART4,14726433.8,CR;LC;VU;NT;EN
47,MARINEFISH_PART4,14726433.8,CR;LC;VU;NT;EN
48,MARINEFISH_PART4,14726433.8,CR;LC;VU;NT;EN
49,MARINEFISH_PART4,14726433.8,CR;LC;VU;NT;EN
50,MARINEFISH_PART4,14726433.8,CR;LC;VU;NT;EN
51,MARINEFISH_PART4,14726433.8,CR;LC;VU;NT;EN
52,MARINEFISH_PART4,14726433.8,CR;LC;VU;NT;EN
53,MARINEFISH_PART4,14726433.8,CR;LC;VU;NT;EN
54,MARINEFISH_PART4,14726433.8,CR;LC;VU;NT;EN
55,MARINEFISH_PART4,14726433.8,CR;LC;VU;NT;EN
56,MARINEFISH_PART4,14726433.8,CR;LC;VU;NT;EN
61,MARINEFISH_PART4,14726433.8,CR;LC;VU;NT;EN
62,MARINEFISH_PART4,14726433.8,CR;LC;VU;NT;EN
63,MARINEFISH_PART4,14726433.8,CR;LC;VU;NT;EN
64,MARINEFISH_PART4,14726433.8,CR;LC;VU;NT;EN
65,MARINEFISH_PART4,14726433.8,CR;LC;VU;NT;EN
66,MARINEFISH_PART4,14726433.8,CR;LC;VU;NT;EN
67,MARINEFISH_PART4,14726433.8,CR;LC;VU;NT;EN
