grid_ids,species,total_area_km2,iucn_category
107,FW_OTHER_PART3,1329226.91,LC;CR;EN;VU;NT
108,FW_OTHER_PART3,1329226.91,LC;CR;EN;VU;NT
109,FW_OTHER_PART3,1329226.91,LC;CR;EN;VU;NT
110,FW_OTHER_PART3,1329226.91,LC;CR;EN;VU;NT
111,FW_OTHER_PART3,1329226.91,LC;CR;EN;VU;NT
112,FW_OTHER_PART3,1329226.91,LC;CR;EN;VU;NT
113,FW_OTHER_PART3,1329226.91,LC;CR;EN;VU;NT
114,FW_OTHER_PART3,1329226.91,LC;CR;EN;VU;NT
115,FW_OTHER_PART3,1329226.91,LC;CR;EN;VU;NT
116,FW_OTHER_PART3,1329226.91,LC;CR;EN;VU;NT
117,FW_OTHER_PART3,1329226.91,LC;CR;EN;VU;NT
118,FW_OTHER_PART3,1329226.91,LC;CR;EN;VU;NT
119,FW_OTHER_PART3,1329226.91,LC;CR;EN;VU;NT
120,FW_OTHER_PART3,1329226.91,LC;CR;EN;VU;NT
121,FW_OTHER_PART3,1329226.91,LC;CR;EN;VU;NT
122,FW_OTHER_PART3,1329226.91,LC;CR;EN;VU;NT
123,FW_OTHER_PART3,1329226.91,LC;CR;EN;VU;NT
124,FW_OTHER_PART3,1329226.91,LC;CR;EN;VU;NT
125,FW_OTHER_PART3,1329226.91,LC;CR;EN;VU;NT
126,FW_OTHER_PART3,1329226.91,LC;CR;EN;VU;NT
127,FW_OTHER_PART3,1329226.91,LC;CR;EN;VU;NT
128,FW_OTHER_PART3,1329226.91,LC;CR;EN;VU;NT
129,FW_OTHER_PART3,1329226.91,LC;CR;EN;VU;NT
130,FW_OTHER_PART3,1329226.91,LC;CR;EN;VU;NT
131,FW_OTHER_PART3,1329226.91,LC;CR;EN;VU;NT
132,FW_OTHER_PART3,1329226.91,LC;CR;EN;VU;NT
133,FW_OTHER_PART3,1329226.91,LC;CR;EN;VU;NT
134,FW_OTHER_PART3,1329226.91,LC;CR;EN;VU;NT
135,FW_OTHER_PART3,1329226.91,LC;CR;EN;VU;NT
136,FW_OTHER_PART3,1329226.91,LC;CR;EN;VU;NT
137,FW_OTHER_PART3,1329226.91,LC;CR;EN;VU;NT
138,FW_OTHER_PART3,1329226.91,LC;CR;EN;VU;NT
139,FW_OTHER_PART3,1329226.91,LC;CR;EN;VU;NT
140,FW_OTHER_PART3,1329226.91,LC;CR;EN;VU;NT
141,FW_OTHER_PART3,1329226.91,LC;CR;EN;VU;NT
142,FW_OTHER_PART3,1329226.91,LC;CR;EN;VU;NT
143,FW_OTHER_PART3,1329226.91,LC;CR;EN;VU;NT
144,FW_OTHER_PART3,1329226.91,LC;CR;EN;VU;NT
145,FW_OTHER_PART3,1329226.91,LC;CR;EN;VU;NT
146,FW_OTHER_PART3,1329226.91,LC;CR;EN;VU;NT
147,FW_OTHER_PART3,1329226.91,LC;CR;EN;VU;NT
148,FW_OTHER_PART3,1329226.91,LC;CR;EN;VU;NT
149,FW_OTHER_PART3,1329226.91,LC;CR;EN;VU;NT
150,FW_OTHER_PART3,1329226.91,LC;CR;EN;VU;NT
152,FW_OTHER_PART3,1329226.91,LC;CR;EN;VU;NT
153,FW_OTHER_PART3,1329226.91,LC;CR;EN;VU;NT
154,FW_OTHER_PART3,1329226.91,LC;CR;EN;VU;NT
155,FW_OTHER_PART3,1329226.91,LC;CR;EN;VU;NT
156,FW_OTHER_PART3,1329226.91,LC;CR;EN;VU;NT
157,FW_OTHER_PART3,1329226.91,LC;CR;EN;VU;NT
158,FW_OTHER_PART3,1329226.91,LC;CR;EN;VU;NT
159,FW_OTHER_PART3,1329226.91,LC;CR;EN;VU;NT
160,FW_OTHER_PART3,1329226.91,LC;CR;EN;VU;NT
161,FW_OTHER_PART3,1329226.91,LC;CR;EN;VU;NT
162,FW_OTHER_PART3,1329226.91,LC;CR;EN;VU;NT
163,FW_OTHER_PART3,1329226.91,LC;CR;EN;VU;NT
164,FW_OTHER_PART3,1329226.91,LC;CR;EN;VU;NT
165,FW_OTHER_PART3,1329226.91,LC;CR;EN;VU;NT
168,FW_OTHER_PART3,1329226.91,LC;CR;EN;VU;NT
169,FW_OTHER_PART3,1329226.91,LC;CR;EN;VU;NT
170,FW_OTHER_PART3,1329226.91,LC;CR;EN;VU;NT
171,FW_OTHER_PART3,1329226.91,LC;CR;EN;VU;NT
172,FW_OTHER_PART3,1329226.91,LC;CR;EN;VU;NT
173,FW_OTHER_PART3,1329226.91,LC;CR;EN;VU;NT
174,FW_OTHER_PART3,1329226.91,LC;CR;EN;VU;NT
175,FW_OTHER_PART3,1329226.91,LC;CR;EN;VU;NT
