grid_ids,species,total_area_km2,iucn_category
161,MARINEFISH_PART1,13718512.03,VU;NT;LC;CR;EN
162,MARINEFISH_PART1,13718512.03,VU;NT;LC;CR;EN
163,MARINEFISH_PART1,13718512.03,VU;NT;LC;CR;EN
164,MARINEFISH_PART1,13718512.03,VU;NT;LC;CR;EN
165,MARINEFISH_PART1,13718512.03,VU;NT;LC;CR;EN
168,MARINEFISH_PART1,13718512.03,VU;NT;LC;CR;EN
169,MARINEFISH_PART1,13718512.03,VU;NT;LC;CR;EN
170,MARINEFISH_PART1,13718512.03,VU;NT;LC;CR;EN
171,MARINEFISH_PART1,13718512.03,VU;NT;LC;CR;EN
172,MARINEFISH_PART1,13718512.03,VU;NT;LC;CR;EN
173,MARINEFISH_PART1,13718512.03,VU;NT;LC;CR;EN
174,MARINEFISH_PART1,13718512.03,VU;NT;LC;CR;EN
175,MARINEFISH_PART1,13718512.03,VU;NT;LC;CR;EN
176,MARINEFISH_PART1,13718512.03,VU;NT;LC;CR;EN
177,MARINEFISH_PART1,13718512.03,VU;NT;LC;CR;EN
178,MARINEFISH_PART1,13718512.03,VU;NT;LC;CR;EN
179,MARINEFISH_PART1,13718512.03,VU;NT;LC;CR;EN
180,MARINEFISH_PART1,13718512.03,VU;NT;LC;CR;EN
184,MARINEFISH_PART1,13718512.03,VU;NT;LC;CR;EN
185,MARINEFISH_PART1,13718512.03,VU;NT;LC;CR;EN
186,MARINEFISH_PART1,13718512.03,VU;NT;LC;CR;EN
187,MARINEFISH_PART1,13718512.03,VU;NT;LC;CR;EN
188,MARINEFISH_PART1,13718512.03,VU;NT;LC;CR;EN
189,MARINEFISH_PART1,13718512.03,VU;NT;LC;CR;EN
190,MARINEFISH_PART1,13718512.03,VU;NT;LC;CR;EN
191,MARINEFISH_PART1,13718512.03,VU;NT;LC;CR;EN
192,MARINEFISH_PART1,13718512.03,VU;NT;LC;CR;EN
193,MARINEFISH_PART1,13718512.03,VU;NT;LC;CR;EN
200,MARINEFISH_PART1,13718512.03,VU;NT;LC;CR;EN
201,MARINEFISH_PART1,13718512.03,VU;NT;LC;CR;EN
202,MARINEFISH_PART1,13718512.03,VU;NT;LC;CR;EN
203,MARINEFISH_PART1,13718512.03,VU;NT;LC;CR;EN
204,MARINEFISH_PART1,13718512.03,VU;NT;LC;CR;EN
