grid_ids,species,total_area_km2,iucn_category
91,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
92,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
93,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
94,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
95,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
96,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
97,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
98,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
99,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
100,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
101,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
102,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
103,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
104,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
106,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
107,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
108,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
109,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
110,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
111,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
112,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
113,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
114,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
115,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
116,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
117,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
118,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
119,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
120,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
121,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
122,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
123,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
124,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
125,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
126,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
127,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
128,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
