rgn_id,year,value
15,2022,0.1460009859964165
16,2005,0.7265131640908621
16,2006,0.7364192730078803
16,2007,0.7504197130048835
16,2008,0.7617773919031305
16,2009,0.7601973948256703
16,2010,0.7649777942626633
16,2011,0.7724628574555864
16,2012,0.7887139936994894
16,2013,0.7952471132875244
16,2014,0.8036794133446479
16,2015,0.8092494406828368
16,2016,0.8184621332840772
16,2017,0.8234135296965555
16,2018,0.8345154722982754
16,2019,0.8400662615161942
16,2020,0.8293272067580979
16,2021,0.8467904428751832
16,2022,0.8676003402623784
17,2005,0.04891261482690617
17,2006,0.04994933783032851
17,2007,0.05219679015507057
17,2008,0.05046050142664367
17,2009,0.05227427650522454
17,2010,0.0558654656263291
17,2011,0.054868041523923085
17,2012,0.055850051405458644
17,2013,0.05644562058484567
17,2014,0.062435809170534075
17,2015,0.064872073965685
17,2016,0.06676461494082939
17,2017,0.06748921943118133
17,2018,0.06575385566012465
17,2019,0.06716458055842656
17,2020,0.06365535374168808
17,2021,0.06243945258783646
17,2022,0.06406770481065942
18,2005,0.170241021309085
18,2006,0.17179248018955687
18,2007,0.16888435890420567
18,2008,0.16947112297660116
18,2009,0.16625967867253164
18,2010,0.17045615549955764
18,2011,0.17445320060067546
18,2012,0.17639020363621263
18,2013,0.1842567295500214
18,2014,0.19413378671306544
18,2015,0.20250939187217343
18,2016,0.20719753492931067
18,2017,0.21813565842434726
18,2018,0.22645742334293126
18,2019,0.22526972367382334
18,2020,0.18657579902615157
18,2021,0.17623688357016679
18,2022,0.20351990901719327
19,2005,0.05626586159581345
19,2006,0.056960103216651264
19,2007,0.06031310283170178
19,2008,0.063563622080887075
19,2009,0.05881222911596292
19,2010,0.0567312858306761
19,2011,0.059749804756033864
19,2012,0.05764882032101094
19,2013,0.05980266770606996
19,2014,0.05990692045278214
19,2015,0.06628101513665717
19,2016,0.07019410680218859
19,2017,0.07207218702249894
19,2018,0.07282316733613849
19,2019,0.08220030408385531
19,2020,0.07788309451929913
19,2021,0.0783327899055011
19,2022,0.07811042624157584
20,2005,0.48725258789783465
20,2006,0.510216449862263
20,2007,0.5370862907368772
20,2008,0.5490834678931367
20,2009,0.5505949243563647
20,2010,0.5851393594164013
20,2011,0.6020581490381718
20,2012,0.6132901428320494
20,2013,0.6298253709135094
20,2014,0.6459250899163926
20,2015,0.6605774445624621
20,2016,0.677350461925998
20,2017,0.6967917543029825
20,2018,0.7139484829076349
20,2019,0.7274343600408324
20,2020,0.7212787214642089
20,2021,0.7525043736856954
20,2022,0.7735179235248407
21,2005,0.410827018271614
21,2006,0.4250423464292488
21,2007,0.44168475473863444
21,2008,0.4463588773858633
21,2009,0.43802948890705096
21,2010,0.46269413782549845
21,2011,0.4733376337435389
21,2012,0.484316961153346
21,2013,0.4987207044852968
21,2014,0.509312609071757
21,2015,0.5222778975147542
21,2016,0.5341788583716972
21,2017,0.5495060829398769
21,2018,0.5620641921382187
21,2019,0.5707026535448361
21,2020,0.5609060989425212
21,2021,0.5849997078642093
21,2022,0.5983836620678055
24,2005,0.0361489881364001
24,2006,0.03935574010000944
24,2007,0.04262539003900234
24,2008,0.04473050593119175
24,2009,0.04409927765728105
24,2010,0.046052941457113895
24,2011,0.048596986629835554
24,2012,0.05140068581600373
24,2013,0.05439830212106353
24,2014,0.05747473110546473
24,2015,0.0606540520020878
24,2016,0.06399985459909467
24,2017,0.06758632674493563
24,2018,0.07175266962624836
24,2019,0.07594921039373687
24,2020,0.07274897363832733
24,2021,0.07408243178225422
24,2022,0.07707607714389406
25,2005,0.20804119225722537
25,2006,0.21673593241237668
25,2007,0.22678137607778553
25,2008,0.2289766405834864
25,2009,0.2257675743852166
25,2010,0.24110613290001148
25,2011,0.24156651840058466
25,2012,0.2573987988913464
25,2013,0.2627148786945467
25,2014,0.26385133681970596
25,2015,0.27082970999821304
25,2016,0.27889273972789985
25,2017,0.28935078168015854
25,2018,0.30059622521747265
25,2019,0.3061778432124111
25,2020,0.2869266636515642
25,2021,0.290697711459856
25,2022,0.29784151140760173
26,2005,0.28997826155895423
26,2006,0.29351524335714996
26,2007,0.29829406204336534
26,2008,0.30155606061337326
26,2009,0.3015512928937799
26,2010,0.3075252473742113
26,2011,0.31101218689328824
26,2012,0.31633993063559573
26,2013,0.32043741986359636
26,2014,0.3248565262634181
26,2015,0.32939920933559663
26,2016,0.33455669374810587
26,2017,0.34011850428709123
26,2018,0.3458808140565631
26,2019,0.3523389173565614
26,2020,0.34718592236974183
26,2021,0.3487295147677546
26,2022,0.35455056131528534
28,2005,0.04943329826427039
28,2006,0.049736855914033186
28,2007,0.049139957856616026
28,2008,0.050067896156587
28,2009,0.05064272789557345
28,2010,0.05147188630112879
28,2011,0.05248088942298624
28,2012,0.052998266900510474
28,2013,0.05419053751329534
28,2014,0.05415374496401089
28,2015,0.05360458864697238
28,2016,0.05419581084798281
28,2017,0.05512383922797731
28,2018,0.0560536249296303
28,2019,0.05598248771580848
28,2020,0.054820928689455914
28,2021,0.05492560322489949
28,2022,0.05521893155836584
29,2005,0.09002566172590194
29,2006,0.09475738404429575
29,2007,0.10037523098710119
29,2008,0.1002250007253378
29,2009,0.10032099464424794
29,2010,0.10317496015498857
29,2011,0.11040789929934637
29,2012,0.11315386103595398
29,2013,0.11443915646330664
29,2014,0.11778574628412673
29,2015,0.1209980468952873
29,2016,0.12520228944360814
29,2017,0.12823213218565271
29,2018,0.13214706577533114
29,2019,0.13631558515472944
29,2020,0.1237781456259112
29,2021,0.1282773633059032
29,2022,0.13659942291095634
30,2005,NA
30,2006,NA
30,2007,NA
30,2008,NA
30,2009,NA
30,2010,NA
30,2011,NA
30,2012,NA
30,2013,NA
30,2014,NA
30,2015,NA
30,2016,NA
30,2017,NA
30,2018,NA
30,2019,NA
30,2020,NA
30,2021,NA
30,2022,NA
31,2005,0.3401542433374302
31,2006,0.3644866504183178
31,2007,0.39481796909548306
31,2008,0.37556219836386556
31,2009,0.36481577051621117
31,2010,0.3707526734166712
31,2011,0.41682457937688294
31,2012,0.42559510316715765
31,2013,0.4230452211614729
31,2014,0.43344203314001006
31,2015,0.4416643089802087
31,2016,0.45804241119306965
31,2017,0.4650665057475979
31,2018,0.4777370140962683
31,2019,0.4966068587444147
31,2020,0.4497979083159679
31,2021,0.4702850524656117
31,2022,0.5075690040689598
32,2005,0.09002566172590194
32,2006,0.09475738404429575
32,2007,0.10037523098710119
32,2008,0.1002250007253378
32,2009,0.10032099464424794
32,2010,0.10317496015498857
32,2011,0.11040789929934637
32,2012,0.11315386103595398
32,2013,0.11443915646330664
32,2014,0.11778574628412673
32,2015,0.1209980468952873
32,2016,0.12520228944360814
32,2017,0.12823213218565271
32,2018,0.13214706577533114
32,2019,0.13631558515472944
32,2020,0.1237781456259112
32,2021,0.1282773633059032
32,2022,0.13659942291095634
33,2005,NA
33,2006,NA
33,2007,NA
33,2008,NA
33,2009,NA
33,2010,NA
33,2011,NA
33,2012,NA
33,2013,NA
33,2014,NA
33,2015,NA
33,2016,NA
33,2017,NA
33,2018,NA
33,2019,NA
33,2020,NA
33,2021,NA
33,2022,NA
34,2005,NA
34,2006,NA
34,2007,NA
34,2008,NA
34,2009,NA
34,2010,NA
34,2011,NA
34,2012,NA
34,2013,NA
34,2014,NA
34,2015,NA
34,2016,NA
34,2017,NA
34,2018,NA
34,2019,NA
34,2020,NA
34,2021,NA
34,2022,NA
35,2005,NA
35,2006,NA
35,2007,NA
35,2008,NA
35,2009,NA
35,2010,NA
35,2011,NA
35,2012,NA
35,2013,NA
35,2014,NA
35,2015,NA
35,2016,NA
35,2017,NA
35,2018,NA
35,2019,NA
35,2020,NA
35,2021,NA
35,2022,NA
36,2005,NA
36,2006,NA
36,2007,NA
36,2008,NA
36,2009,NA
36,2010,NA
36,2011,NA
36,2012,NA
36,2013,NA
36,2014,NA
36,2015,NA
36,2016,NA
36,2017,NA
36,2018,NA
36,2019,NA
36,2020,NA
36,2021,NA
36,2022,NA
37,2005,0.237954549287643
37,2006,0.24837121627701003
37,2007,0.2614020046017724
37,2008,0.27448919805351896
37,2009,0.28283669032696845
37,2010,0.29451557968629705
37,2011,0.3060340876618788
37,2012,0.31585625011033797
37,2013,0.3256806604576174
37,2014,0.337532798725544
37,2015,0.34952654394033517
37,2016,0.3627775520779773
37,2017,0.3767238385579294
37,2018,0.3916045638699856
37,2019,0.4027971130794929
37,2020,0.34399133553637784
37,2021,0.35559502769799983
37,2022,0.38766551920026143
38,2005,0.12281297466471466
38,2006,0.13544139828245041
38,2007,0.1425128422004792
38,2008,0.1464018041550999
38,2009,0.14268646985657696
38,2010,0.14889866434084295
38,2011,0.15477252758431764
38,2012,0.1555842656574089
38,2013,0.1587287304077385
38,2014,0.16513273103960158
38,2015,0.16607374448128953
38,2016,0.1737302859970355
38,2017,0.18009511374599219
38,2018,0.18386520183954788
38,2019,0.18583323637173255
38,2020,0.16320434390092006
38,2021,0.18385186844779422
38,2022,0.19082087004659645
39,2005,0.22327419555612102
39,2006,0.27496228091966285
39,2007,0.2864026013233256
39,2008,0.3026254899663823
39,2009,0.27097305921443887
39,2010,0.28058066902024176
39,2011,0.29415123494911893
39,2012,0.2913634115387286
39,2013,0.30229004936719556
39,2014,0.31198237086677166
39,2015,0.30709545487164164
39,2016,0.31313829387518166
39,2017,0.3227895464981668
39,2018,0.33667047156312707
39,2019,0.35002390374657727
39,2020,0.2282976346331228
39,2021,0.3192449290243289
39,2022,0.35691562778289493
40,2005,0.12140072664949278
40,2006,0.12941526942723297
40,2007,0.13677998354199944
40,2008,0.14343981249163118
40,2009,0.14708880122129228
40,2010,0.15744899282725627
40,2011,0.1695308311681536
40,2012,0.1827857703083463
40,2013,0.18916027260538018
40,2014,0.20020450414314647
40,2015,0.20767422745597724
40,2016,0.21726511099882975
40,2017,0.23042734606980417
40,2018,0.2339750818475403
40,2019,0.23203508514244525
40,2020,0.2201333950913791
40,2021,0.22542753071654334
40,2022,0.20755593348944312
41,2005,0.014168745939871615
41,2006,0.015148910924787332
41,2007,0.015902286110524116
41,2008,0.01662454759112231
41,2009,0.017209277335420603
41,2010,0.017822243338267967
41,2011,0.018590903006788756
41,2012,0.019348160083343793
41,2013,0.020069242266591524
41,2014,0.020902634790179044
41,2015,0.02163936563924371
41,2016,0.021774762603583183
41,2017,0.021899198824804112
41,2018,0.02199553749961254
41,2019,0.02186428715734595
41,2020,0.020983753553537578
41,2021,0.020870483195069428
41,2022,0.021147901939652627
42,2005,0.025894346957845545
42,2006,0.02650505460929514
42,2007,0.02721055247085244
42,2008,0.028203872738095197
42,2009,0.026307770134602473
42,2010,0.02572281007449943
42,2011,0.02540732438640614
42,2012,0.02546800897768033
42,2013,0.025367032247673848
42,2014,0.02553437633262124
42,2015,0.025661355666772172
42,2016,0.02600479340105981
42,2017,0.0263381502619203
42,2018,0.02649408971868991
42,2019,0.026972978901904265
42,2020,0.024433599772626675
42,2021,0.025219057581997866
42,2022,0.02556111452252138
43,2005,0.05783266585373889
43,2006,0.05977115306640184
43,2007,0.061999575111080084
43,2008,0.060319727992501765
43,2009,0.060496569719685186
43,2010,0.06355551276587543
43,2011,0.0650595029625825
43,2012,0.0663349301009791
43,2013,0.06721472530816525
43,2014,0.06898797742238866
43,2015,0.0708391438417877
43,2016,0.07221602171426642
43,2017,0.07337375042272988
43,2018,0.075958035865859
43,2019,0.07827852184488353
43,2020,0.07651179165179327
43,2021,0.08073557637514828
43,2022,0.08304749709708335
44,2005,0.012182315861438246
44,2006,0.012655297059878985
44,2007,0.013128278258319722
44,2008,0.01360125945676046
44,2009,0.014074240655201197
44,2010,0.014547221853641936
44,2011,0.015020203052082673
44,2012,0.015493184250523411
44,2013,0.015127027975265285
44,2014,0.015746463000724246
44,2015,0.01751785045638915
44,2016,0.018308920822717855
44,2017,0.01801878130006749
44,2018,0.018688207987928186
44,2019,0.019365191773918804
44,2020,0.019180309095892897
44,2021,0.01933882313646606
44,2022,0.019654232870103455
45,2005,0.09002566172590194
45,2006,0.09475738404429575
45,2007,0.10037523098710119
45,2008,0.1002250007253378
45,2009,0.10032099464424794
45,2010,0.10317496015498857
45,2011,0.11040789929934637
45,2012,0.11315386103595398
45,2013,0.11443915646330664
45,2014,0.11778574628412673
45,2015,0.1209980468952873
45,2016,0.12520228944360814
45,2017,0.12823213218565271
45,2018,0.13214706577533114
45,2019,0.13631558515472944
45,2020,0.1237781456259112
45,2021,0.1282773633059032
45,2022,0.13659942291095634
46,2005,0.044108054430686695
46,2006,0.046615505351843486
46,2007,0.049122956273000284
46,2008,0.05163040719415608
46,2009,0.05413785811531288
46,2010,0.05664530903646967
46,2011,0.05915275995762647
46,2012,0.06166021087878227
46,2013,0.06233868916052179
46,2014,0.0655711138956028
46,2015,0.06930286798300311
46,2016,0.07300608213949535
46,2017,0.07573467136797475
46,2018,0.07807721108152846
46,2019,0.08111795085574104
46,2020,0.08087594474598919
46,2021,0.08357726598329443
46,2022,0.08491011223827091
47,2005,0.5611326018134639
47,2006,0.5672563315026438
47,2007,0.5754003342949149
47,2008,0.5837331667639903
47,2009,0.57583742731981
47,2010,0.5776607365418027
47,2011,0.5880362845187623
47,2012,0.593072111957285
47,2013,0.5905747401551996
47,2014,0.5872541097497758
47,2015,0.5886633185368763
47,2016,0.5953249375761153
47,2017,0.5950700495275856
47,2018,0.5989197113111911
47,2019,0.6000618373893122
47,2020,0.5767978356583786
47,2021,0.5965948293978954
47,2022,0.6240888227225686
48,2005,0.6190616758417582
48,2006,0.640736958639234
48,2007,0.6576957212486217
48,2008,0.6994596869741186
48,2009,0.7294167180395299
48,2010,0.6944528706502853
48,2011,0.6421478956361444
48,2012,0.6340692015225564
48,2013,0.6180755303596976
48,2014,0.5959894169680107
48,2015,0.5986394154744954
48,2016,0.5993527606813894
48,2017,0.5821434021457808
48,2018,0.5820365399865698
48,2019,0.5752656118147229
48,2020,0.5630862694351342
48,2021,0.5834427650081566
48,2022,0.6011720949473017
49,2005,0.07982602879182507
49,2006,0.0824700244923716
49,2007,0.0844557127126584
49,2008,0.08495868062749243
49,2009,0.08008414998521936
49,2010,0.08072979770624333
49,2011,0.08586822285731022
49,2012,0.0801473241774687
49,2013,0.07982779816762377
49,2014,0.0812626788710826
49,2015,0.08028103250073566
49,2016,0.08052088675806733
49,2017,0.07849524221105873
49,2018,0.07399132518971979
49,2019,0.07031525175509906
49,2020,0.06592038809284616
49,2021,0.0629647704250485
49,2022,0.06074527954493865
50,2005,0.7389906302219832
50,2006,0.7301132191990705
50,2007,0.7149483827707394
50,2008,0.7309127414522546
50,2009,0.6895619521813796
50,2010,0.7014557505440933
50,2011,0.7594888990460962
50,2012,0.7832879669224461
50,2013,0.7887010000370178
50,2014,0.8040436157320735
50,2015,0.8257087404307731
50,2016,0.828364580713334
50,2017,0.8089802820950959
50,2018,0.8117406268060806
50,2019,0.8000092848237
50,2020,0.7616690992892057
50,2021,0.7925681218669873
50,2022,0.8510196590879474
51,2005,1
51,2006,1
51,2007,1
51,2008,1
51,2009,1
51,2010,1
51,2011,1
51,2012,1
51,2013,0.9705979169196784
51,2014,0.9456203364694333
51,2015,0.9154155735928501
51,2016,0.9097673134021149
51,2017,0.8507536759790826
51,2018,0.8326472902523396
51,2019,0.8049472319167482
51,2020,0.7472376924113872
51,2021,0.7766634876581301
51,2022,0.836485083709269
52,2005,0.7965468878001137
52,2006,0.7877422327015848
52,2007,0.7960560682876436
52,2008,0.7925934592384246
52,2009,0.7651028745625654
52,2010,0.7757752236491926
52,2011,0.7921863272501641
52,2012,0.8130917393791323
52,2013,0.8321798475757294
52,2014,0.8356241911910388
52,2015,0.8243233640413141
52,2016,0.8248775814518579
52,2017,0.8324166130708719
52,2018,0.8325563434320715
52,2019,0.8466991790461934
52,2020,0.816509284926612
52,2021,0.8464452069871653
52,2022,0.8821830208367226
53,2005,0.06526183063995489
53,2006,0.0676764111823296
53,2007,0.06944389266509879
53,2008,0.06910320911262635
53,2009,0.06949345863571182
53,2010,0.0690372362127015
53,2011,0.0694530386705132
53,2012,0.07060778781843097
53,2013,0.0725878113184657
53,2014,0.0749178759282825
53,2015,0.07745161269031993
53,2016,0.08075395889092406
53,2017,0.08322082212190873
53,2018,0.08699276028467649
53,2019,0.0877432244022988
53,2020,0.08513699210232907
53,2021,0.08901229897982538
53,2022,0.09274784634423888
54,2005,1
54,2006,1
54,2007,1
54,2008,1
54,2009,0.9713301786879026
54,2010,0.929986618278201
54,2011,0.9835857780439785
54,2012,1
54,2013,1
54,2014,1
54,2015,1
54,2016,1
54,2017,1
54,2018,1
54,2019,1
54,2020,1
54,2021,1
54,2022,1
55,2005,0.4467739749129941
55,2006,0.4630699565088114
55,2007,0.4797883675514577
55,2008,0.4867578595160257
55,2009,0.4639568714496069
55,2010,0.4669474059839772
55,2011,0.462426598703242
55,2012,0.4517897607082706
55,2013,0.45154449706340266
55,2014,0.4592920386311708
55,2015,0.47333134479682337
55,2016,0.484303836661512
55,2017,0.503640080690852
55,2018,0.518181650714453
55,2019,0.5316273836380743
55,2020,0.4854973029982974
55,2021,0.5304845265681822
55,2022,0.56075545073498545
56,2005,0.08890646261298472
56,2006,0.09483893218955698
56,2007,0.10796089891135138
56,2008,0.11429153771196356
56,2009,0.1114155432016467
56,2010,0.11224820664260479
56,2011,0.11525848843561183
56,2012,0.1151232245513096
56,2013,0.1145472780347251
56,2014,0.11404920997910842
56,2015,0.11384708467759493
56,2016,0.11739641410979583
56,2017,0.12131429689377973
56,2018,0.1244352076902666
56,2019,0.13258441695977635
56,2020,0.10596170129949493
56,2021,0.11216154686633585
56,2022,0.13086722741952866
57,2005,0.4467739749129941
57,2006,0.4630699565088114
57,2007,0.4797883675514577
57,2008,0.4867578595160257
57,2009,0.4639568714496069
57,2010,0.4669474059839772
57,2011,0.462426598703242
57,2012,0.4517897607082706
57,2013,0.45154449706340266
57,2014,0.4592920386311708
57,2015,0.47333134479682337
57,2016,0.484303836661512
57,2017,0.503640080690852
57,2018,0.518181650714453
57,2019,0.5316273836380743
57,2020,0.4854973029982974
57,2021,0.5304845265681822
57,2022,0.56075545073498545
58,2005,0.4467739749129941
58,2006,0.4630699565088114
58,2007,0.4797883675514577
58,2008,0.4867578595160257
58,2009,0.4639568714496069
58,2010,0.4669474059839772
58,2011,0.462426598703242
58,2012,0.4517897607082706
58,2013,0.45154449706340266
58,2014,0.4592920386311708
58,2015,0.47333134479682337
58,2016,0.484303836661512
58,2017,0.503640080690852
58,2018,0.518181650714453
58,2019,0.5316273836380743
58,2020,0.4854973029982974
58,2021,0.5304845265681822
58,2022,0.56075545073498545
59,2005,0.7884006130333133
59,2006,0.8032082208957891
59,2007,0.8266485544270167
59,2008,0.8238094074977398
59,2009,0.800693968472617
59,2010,0.8161374670536699
59,2011,0.8192390715655328
59,2012,0.8201926869687232
59,2013,0.8200848448675052
59,2014,0.8293402873656895
59,2015,0.841381423992683
59,2016,0.8477361163792048
59,2017,0.8581536592852014
59,2018,0.8695727000656666
59,2019,0.8844456535019581
59,2020,0.833416743958963
59,2021,0.8816520776263603
59,2022,0.9043197115461521
60,2005,0.4467739749129941
60,2006,0.4630699565088114
60,2007,0.4797883675514577
60,2008,0.4867578595160257
60,2009,0.4639568714496069
60,2010,0.4669474059839772
60,2011,0.462426598703242
60,2012,0.4517897607082706
60,2013,0.45154449706340266
60,2014,0.4592920386311708
60,2015,0.47333134479682337
60,2016,0.484303836661512
60,2017,0.503640080690852
60,2018,0.518181650714453
60,2019,0.5316273836380743
60,2020,0.4854973029982974
60,2021,0.5304845265681822
60,2022,0.56075545073498545
61,2005,0.1505118563563309
61,2006,0.15696618038135662
61,2007,0.16596483605362644
61,2008,0.1713785316777659
61,2009,0.17488933966803633
61,2010,0.1782580938742388
61,2011,0.17243416988494537
61,2012,0.17742386601860619
61,2013,0.179710359295021
61,2014,0.18317834699858873
61,2015,0.1828893781068158
61,2016,0.182909123424005
61,2017,0.18501101089997896
61,2018,0.187932480241091
61,2019,0.18907456991341218
61,2020,0.1708087155893864
61,2021,0.17686142595114754
61,2022,0.1799541992269325
62,2005,0.09734415338674374
62,2006,0.10352979980278165
62,2007,0.10568803123769185
62,2008,0.1102411917319636
62,2009,0.11288026973075976
62,2010,0.11527638668091575
62,2011,0.11998515256232946
62,2012,0.12195771583537708
62,2013,0.12525013377111083
62,2014,0.12695054544830403
62,2015,0.1307875323974628
62,2016,0.12984324228517574
62,2017,0.13476725730131195
62,2018,0.13732709550788375
62,2019,0.13980263500269402
62,2020,0.1283769198568433
62,2021,0.13709420245674603
62,2022,0.13714730034456427
63,2005,0.19581484996106463
63,2006,0.20314876149176084
63,2007,0.21081886060083946
63,2008,0.21196420900610255
63,2009,0.2069485533562283
