"year","catch","bbmsy_q2.5","bbmsy_q25","bbmsy_q50","bbmsy_q75","bbmsy_q97.5","bbmsy_sd","bbmsy_mean","species"
2015,424.07,0.332583687995717,0.391445390568613,0.432130358646599,0.473079708416449,0.569727847037535,0.0606410938574745,0.435137822628674,"Trisopterus luscus"
2015,515.51,0.358887389513826,0.410345695351779,0.447705527604065,0.486263900411626,0.578953267930457,0.0572036423106153,0.451951762005972,"Trisopterus luscus"
2016,521.18,0.358972359478261,0.410789949055763,0.444135844713246,0.482120658362093,0.573337139158497,0.0548221081952985,0.44941094608421,"Trisopterus luscus"
2016,824.9,0.363325928457129,0.408608524200321,0.438400844799277,0.476806714101491,0.56839399610966,0.0522542762931988,0.445439446010949,"Trisopterus luscus"
2017,314.64,0.27124440453607,0.321542388213056,0.353897044764778,0.39415392346892,0.488364129893411,0.0553031767857179,0.360777775268462,"Trisopterus luscus"
2017,711.82,0.31026750770734,0.35036810231344,0.382831274828227,0.422746402213533,0.519911097286893,0.0534317985938787,0.390547243101075,"Trisopterus luscus"
2018,264.09,0.227962775093714,0.279484539139463,0.314946148150839,0.358118797108419,0.453598071224973,0.0589874395113969,0.32281937441195,"Trisopterus luscus"
2018,489.04,0.267780110406274,0.309580860107517,0.348837269533687,0.393979968043393,0.502161058340548,0.0610616283900979,0.356315140630415,"Trisopterus luscus"
2019,256.41,0.236895398075982,0.287896135874302,0.32603892691958,0.379540031065945,0.497494078394282,0.0667227949421477,0.33834137734982,"Trisopterus luscus"
2019,598.47,0.275929777410213,0.321880006482583,0.365413106524506,0.421375465840225,0.545940152536533,0.0712694841382102,0.377715045681805,"Trisopterus luscus"
2020,278.23,0.222781970456646,0.270815434387536,0.321104300863759,0.389501133432196,0.518293263868731,0.0806890306171695,0.336418068988751,"Trisopterus luscus"
2020,602.32,0.234576047484705,0.296540202411534,0.356017342770919,0.43286245926441,0.561315137329413,0.0903462555879885,0.368553985359047,"Trisopterus luscus"
2021,208.29,0.158848168598771,0.238480663782334,0.312488593817674,0.39977422353466,0.534652172058892,0.106118610549634,0.322753390270771,"Trisopterus luscus"
2021,405.53,0.161059212013413,0.26789586928653,0.361884556742986,0.465026901422875,0.602188289355946,0.12528775555438,0.368601573640919,"Trisopterus luscus"
2022,169.46,0.112721445228962,0.255745322538671,0.368453867878305,0.498797124717549,0.640804254322276,0.150456258175551,0.373844318624962,"Trisopterus luscus"
2022,368.59,0.106888377560266,0.299542636873318,0.450156846419127,0.596458850491769,0.738368505115161,0.182261462839218,0.441161824070659,"Trisopterus luscus"
2006,602.8,0.945239951251941,1.09267183896666,1.26735584229067,1.48147580410401,1.77730160040868,0.237490728278356,1.29781653541548,"Boops boops"
2006,398.2,1.02566648188442,1.23787132036064,1.39941622991082,1.5897341415813,1.86285179355229,0.228231293048933,1.41630500329162,"Boops boops"
2007,503.9,1.15081922761637,1.37043752700488,1.52715454381155,1.68617995008715,1.90677929312877,0.203579757614,1.52904352775903,"Boops boops"
2007,256.4,1.26133881935935,1.48539537096963,1.62026897142805,1.74404103111116,1.93236362710502,0.176944206412469,1.61132603755015,"Boops boops"
2008,404,1.36960631379875,1.58466353621954,1.70452006281632,1.8089374033857,1.96080409190732,0.157201506013667,1.69220368912785,"Boops boops"
2008,664,1.44501067826269,1.64645818488676,1.75640234887022,1.84513279839643,1.96812811762765,0.139132667602088,1.74079016001026,"Boops boops"
2009,734.3,1.49874358267783,1.69378812673464,1.78478628217183,1.86569430992839,1.97781401966317,0.126774170203475,1.77124759507234,"Boops boops"
2009,394.2,1.53836113824404,1.71464915306165,1.79203502948167,1.86701610128607,1.97328414138276,0.112090616093618,1.78432205350295,"Boops boops"
2010,1697,1.58457391335781,1.7512619228,1.83001218386732,1.89765989480974,1.98647619737746,0.106038444797935,1.81811776068784,"Boops boops"
2010,560.9,1.56110676369286,1.71453245300458,1.78911266202185,1.85899596708955,1.95861431728896,0.103388129174019,1.78147588315149,"Boops boops"
2011,6306.88,1.6026792295736,1.75276190362596,1.83165675362437,1.89560047904858,1.9828777253786,0.100045706677379,1.82032497203634,"Boops boops"
2011,945.93,1.37776169389879,1.50022902831866,1.571926407209,1.64253123058185,1.78095315806905,0.104682216914047,1.57290523985748,"Boops boops"
2012,9978.74,1.44602157771719,1.58455735764329,1.65839310521089,1.73757724368167,1.8807875997357,0.110518877186157,1.66067179136846,"Boops boops"
2012,3055.77,1.06596757227687,1.19922327668705,1.27111535081835,1.34417214761148,1.4951275022303,0.108024134831079,1.27327341056063,"Boops boops"
2013,7218.1,1.11671560972974,1.22923969379286,1.29714005040348,1.36830383119125,1.52152628799086,0.10430266873452,1.30234089359974,"Boops boops"
2013,3538.8,0.938334322877523,1.04203641135503,1.10711661635012,1.17415831266779,1.31959582381819,0.0994064236194144,1.11183129065007,"Boops boops"
2014,7833.27,0.953649038613613,1.05966314197983,1.11502242181027,1.1787658116742,1.31916984745231,0.0932735316594173,1.1220038619447,"Boops boops"
2014,3247.45,0.756715998451914,0.851680116729033,0.906084451177702,0.966405919572561,1.09999985458375,0.0880293743663077,0.911556254854317,"Boops boops"
2015,6766.73,0.79282919816543,0.875764590881444,0.926488996347927,0.983224576147105,1.10704229227128,0.0799778301973702,0.932893639981138,"Boops boops"
2015,2029.83,0.653982017875355,0.725158177466715,0.770804777997116,0.821498535772325,0.937531586356837,0.0729990215293619,0.777355984812925,"Boops boops"
2016,9384.38,0.734453859864801,0.803694309111334,0.845130501369066,0.88968726096738,0.985431292302387,0.0640292614329118,0.848731520052439,"Boops boops"
2016,3968.96,0.466438041766648,0.516747449302582,0.548645615081214,0.589992415393288,0.691032398763818,0.0563031310530272,0.557179591804074,"Boops boops"
2017,5369.49,0.422960443571938,0.465233327403601,0.493577887256957,0.530572567712781,0.62514413208008,0.0515852082375534,0.50215849885664,"Boops boops"
2017,2078.78,0.288587420167837,0.329294190326612,0.358901499873349,0.398812246233317,0.49870522848802,0.0546375401879166,0.36875801639636,"Boops boops"
2018,3674.44,0.294759642111979,0.330295017459937,0.360431744858976,0.402722268515208,0.506349709412421,0.0552729426598499,0.371650503684915,"Boops boops"
2018,1433.23,0.204733875621993,0.24979790884462,0.283571709651832,0.333999028707959,0.440519814653177,0.0620548345971435,0.295910772739096,"Boops boops"
2019,2018.39,0.216655416789405,0.260057034519984,0.299306385779653,0.353495392910167,0.466058303835041,0.0674115569123461,0.312564402678551,"Boops boops"
2019,926.49,0.195804677079945,0.245270813722971,0.290536065287914,0.350390445895959,0.473439165411542,0.0750551594563468,0.304246742161716,"Boops boops"
2020,2395.78,0.228651379580053,0.281357462839217,0.334966685620399,0.400275045713284,0.530523848750612,0.0826493755274422,0.347485569852345,"Boops boops"
2020,1313.91,0.187389050169947,0.250948362036946,0.316836976615076,0.391765173842816,0.529599110351586,0.0952587084213238,0.328355834950143,"Boops boops"
2021,2033.42,0.18490551038035,0.267110720753187,0.349665362991713,0.436980907390883,0.579729843406881,0.109643187806889,0.357865172687786,"Boops boops"
2021,982.8,0.145498046461051,0.253970538683119,0.354710242874529,0.456451398512766,0.600711765471078,0.128240860694506,0.358409741582721,"Boops boops"
2022,2544.97,0.145507947824011,0.287880864663611,0.414608249144861,0.533522059422677,0.672693049238445,0.151573012280491,0.410678427754868,"Boops boops"
2022,842.43,0.0720723889794776,0.251728053102342,0.408362343774745,0.549474824031195,0.685102722605887,0.180755199645628,0.396454970547278,"Boops boops"
2006,16.5,0.955428521060667,1.10668121593461,1.28646431287918,1.49430672488391,1.77404339112402,0.23765675748491,1.31172665153937,"Helicolenus dactylopterus"
2006,13.5,1.05578252073112,1.27041836787251,1.42665725238233,1.61122495864367,1.88241622666336,0.225251647491903,1.44273089939249,"Helicolenus dactylopterus"
2007,27.1,1.18932386410299,1.41484525499479,1.55751490041527,1.71014318208039,1.92558240390434,0.197683875372413,1.55699909511973,"Helicolenus dactylopterus"
2007,37.8,1.27401619170948,1.51710491835327,1.64074937989428,1.76745640327016,1.9552575051267,0.173593950677645,1.63443573265809,"Helicolenus dactylopterus"
2008,26,1.3571583407519,1.59089396615976,1.69653923532339,1.8012798703172,1.95131310403422,0.152986820262074,1.68761117998141,"Helicolenus dactylopterus"
2008,34,1.44414633642092,1.64439776789137,1.75199298641911,1.84017892571879,1.95760281427619,0.135899616712923,1.73669482471431,"Helicolenus dactylopterus"
2009,49.2,1.49145964646971,1.68775730270911,1.77610753471228,1.86018740434313,1.97377902313128,0.127199463357667,1.76791583816456,"Helicolenus dactylopterus"
2009,43.8,1.53001282676972,1.69779559281339,1.79462459326529,1.86728511650115,1.97787608818051,0.119243030521273,1.77936663215243,"Helicolenus dactylopterus"
2010,71.7,1.5787306621271,1.72770828232268,1.80720213027163,1.87729770920397,1.98260777788404,0.105961347405842,1.80058196440215,"Helicolenus dactylopterus"
2010,60.1,1.56457824561165,1.73086942228022,1.8068745897229,1.87702260359536,1.97784295456067,0.107330301718579,1.79728101582627,"Helicolenus dactylopterus"
2011,308.14,1.59578494929307,1.73999301990416,1.8136329784055,1.88867164239595,1.9856055828654,0.104539028347557,1.80919788837163,"Helicolenus dactylopterus"
2011,118.54,1.41476407425851,1.54197692051906,1.61565891539966,1.68093361211591,1.82480076624416,0.103968919010365,1.6143293687943,"Helicolenus dactylopterus"
2012,571.26,1.43354683535511,1.56295534640418,1.63752792891099,1.7119014434317,1.87108458933719,0.111611797999488,1.63976462018522,"Helicolenus dactylopterus"
2012,187.38,1.08801405456214,1.18596667245257,1.25377775076079,1.31747907553413,1.45937546314821,0.0980959389815604,1.25658576498506,"Helicolenus dactylopterus"
2013,850.26,1.11312779695749,1.2149755799045,1.26893462405275,1.33377852334477,1.45720688333647,0.0885652496782037,1.27591689842286,"Helicolenus dactylopterus"
2013,190.17,0.559463702973036,0.644307355651628,0.690805966352956,0.744146596029883,0.873267807244877,0.0785378568033619,0.698099585550738,"Helicolenus dactylopterus"
2014,365.1,0.579432815067257,0.64614162773085,0.687734965200106,0.736699460867913,0.848756261251364,0.0696881905782021,0.694460358462435,"Helicolenus dactylopterus"
2014,156.53,0.420394508457676,0.490122427688057,0.527949904872203,0.571425918103058,0.677502460322518,0.0645957398270097,0.534077726851803,"Helicolenus dactylopterus"
2015,302.66,0.439500100983927,0.495775786532029,0.531569712422518,0.57124428017229,0.667092146922361,0.0576183383851984,0.53645093421639,"Helicolenus dactylopterus"
2015,109.32,0.312627464715036,0.368333784764105,0.403077134548665,0.441679369874767,0.534581255347418,0.0558888984474025,0.408314004108561,"Helicolenus dactylopterus"
2016,244.3,0.345427553963079,0.390187190790773,0.421454082924363,0.455408755235916,0.543364731258383,0.0513929110143403,0.426477153486848,"Helicolenus dactylopterus"
2016,103.03,0.248466992846255,0.292951599810453,0.321713203846203,0.356400369976266,0.444589507815542,0.0504494391303939,0.328790965892163,"Helicolenus dactylopterus"
2017,184.85,0.257113954510408,0.298132806645538,0.325138776558746,0.361917696244993,0.439803716633544,0.0496326814089411,0.33324433081235,"Helicolenus dactylopterus"
2017,94.08,0.187932291130216,0.22949365646258,0.259569009041849,0.29623937475352,0.386805824954345,0.0526109311561521,0.267472293953026,"Helicolenus dactylopterus"
2018,108.6,0.183526578692196,0.224828192293579,0.256470156666258,0.293856349136961,0.394866424970473,0.0551634068184205,0.264966553649312,"Helicolenus dactylopterus"
2018,61.57,0.161252915792899,0.203800339327697,0.238409577860622,0.282581837493603,0.38922834299956,0.059820876743313,0.248189298080819,"Helicolenus dactylopterus"
2019,88,0.171677770428841,0.219150000593083,0.257155573134735,0.307898831598779,0.417434773535483,0.0657516366629473,0.267821413213072,"Helicolenus dactylopterus"
2019,69.5,0.163106091264271,0.213646664406714,0.25909941593186,0.31571792909889,0.437416048819685,0.0731508999219059,0.269760802011002,"Helicolenus dactylopterus"
2020,82.19,0.166498682313193,0.224370966773584,0.277128706462566,0.341363100910054,0.470375132907115,0.0829310340260386,0.288150101402688,"Helicolenus dactylopterus"
2020,69.63,0.154431840588008,0.225226479411395,0.289419205087278,0.366055101341084,0.499523657713054,0.0951246240766877,0.299957550083988,"Helicolenus dactylopterus"
2021,86.2,0.150138757099178,0.234887601019237,0.317666946358302,0.407093046050436,0.546343507515509,0.111199020370393,0.325590555935643,"Helicolenus dactylopterus"
2021,67.83,0.126515557457577,0.234160699415078,0.339765412063362,0.444732338708242,0.595774405499389,0.131094713161094,0.342540329812357,"Helicolenus dactylopterus"
2022,82.81,0.110929352031379,0.250733247969804,0.384116986496275,0.507205357420693,0.652330592721851,0.154876005368176,0.378094739584206,"Helicolenus dactylopterus"
2022,64.38,0.0754740951439017,0.258814546337422,0.42317303029634,0.568385249441741,0.707360624894248,0.185457518306844,0.40883053180088,"Helicolenus dactylopterus"
2006,10.3,1.16857505150261,1.51867691304325,1.6660649110645,1.78136798280147,1.90814443255503,0.194173087882664,1.63320925475708,"Beryx decadactylus"
2006,78.1,1.30566829546552,1.58670762753779,1.72437581193368,1.83357832009554,1.97718663333794,0.178704827515201,1.69662886646386,"Beryx decadactylus"
2007,7.4,0.8863405278157,1.08749996661374,1.18537820462909,1.27993170518878,1.46472748452186,0.147023073162014,1.1830890540072,"Beryx decadactylus"
2007,102.7,1.05055740336451,1.22095999661844,1.30673162610483,1.39819642927467,1.51925894933341,0.129873428021182,1.30354176077527,"Beryx decadactylus"
2008,10,0.463468762177794,0.576111407141116,0.657984487768163,0.723491307149415,0.859189676304799,0.10584108367902,0.654774008526103,"Beryx decadactylus"
2008,25,0.540008209306081,0.656616794233346,0.729613763588476,0.796257713147421,0.917003103967131,0.101978500682328,0.727386431573684,"Beryx decadactylus"
2009,18.1,0.523598390578976,0.625021989717707,0.691073016856931,0.74986410552142,0.869052955406978,0.0908047552459901,0.68985525443899,"Beryx decadactylus"
2009,29.2,0.545604285284265,0.650052174461405,0.70113323233638,0.748865579057494,0.85497602745572,0.0805459222442554,0.700793264188537,"Beryx decadactylus"
2010,28.4,0.494113402171923,0.579104160561928,0.622453392825652,0.662083632594511,0.747523870382925,0.0649368780924988,0.621077771469368,"Beryx decadactylus"
2010,12.4,0.439550272321185,0.508882873560494,0.539460149536028,0.572848893107564,0.650537251119889,0.0520256067763337,0.540564225140538,"Beryx decadactylus"
2011,74.33,0.502130913583157,0.550450946928306,0.57777348100309,0.600076090272563,0.655475608031591,0.0396617042352002,0.576485048773094,"Beryx decadactylus"
2011,9.45,0.0920857261137843,0.110791336864294,0.125906380204943,0.142927397423696,0.192391238213093,0.0276253903406955,0.129643559383612,"Beryx decadactylus"
2012,3,0.054775876627078,0.0732470754517569,0.0909106177489857,0.10908391747728,0.164304918049916,0.0292620411721071,0.0946300813280848,"Beryx decadactylus"
2012,0.41,0.054868025625927,0.0766472235448539,0.0958351429681926,0.113938735806849,0.176454699476862,0.0322389831858295,0.0995390836586202,"Beryx decadactylus"
2013,5.54,0.0759049668669238,0.101285033387668,0.121877832458521,0.142456542786672,0.208885280080061,0.0360732975937017,0.126235509014412,"Beryx decadactylus"
2013,2.29,0.0648319622367722,0.0911290437668567,0.114222921800639,0.138758914073565,0.215063228859812,0.040063353397434,0.12032963758955,"Beryx decadactylus"
2014,2.14,0.074804567786605,0.105400062623885,0.130387272890695,0.158902949526519,0.246864171641115,0.0449121612561631,0.137625161689679,"Beryx decadactylus"
2014,1.58,0.0913536389151429,0.126200801308868,0.154732618497448,0.186413277050998,0.276262294444595,0.0485766667635394,0.161060688533891,"Beryx decadactylus"
2015,3.66,0.117955843391639,0.160096229035622,0.187713885999921,0.221476363857195,0.312886384623598,0.0504349677200902,0.194984086958135,"Beryx decadactylus"
2015,0.38,0.141542234506393,0.186036670995544,0.213930743706276,0.250916604694672,0.349502920710162,0.0535144135900928,0.221659393413359,"Beryx decadactylus"
2016,18.84,0.199262922043794,0.245937409638356,0.272896269203435,0.309585736404892,0.408470361267393,0.053811651727971,0.281570311270677,"Beryx decadactylus"
2016,4.97,0.133393684168259,0.17477105530586,0.201509292055632,0.239946985710117,0.339633452493851,0.0550575457623741,0.211545057730093,"Beryx decadactylus"
2017,8.51,0.152294355799539,0.192443077081581,0.219302948068494,0.264185933565808,0.367006185511328,0.0588845653217002,0.23318330390619,"Beryx decadactylus"
2017,4.04,0.143556618967958,0.188876343490684,0.219789925661718,0.268161949358766,0.367265985015734,0.0625941010758498,0.231763176308321,"Beryx decadactylus"
2018,7.88,0.17124450624025,0.219784294604366,0.252202302162949,0.301513209432485,0.399582450097461,0.065048952143402,0.26449435432629,"Beryx decadactylus"
2018,5.48,0.179303180875235,0.226066151769174,0.256987912717791,0.31179376817841,0.43270820366714,0.0683826409392817,0.275134611085743,"Beryx decadactylus"
2019,16.94,0.210773576841083,0.250871081518177,0.293800409723784,0.350005462004133,0.473941553077315,0.0722391402772321,0.307637547647458,"Beryx decadactylus"
2019,5.41,0.152894702946455,0.194746422320473,0.242944241786745,0.304205583432206,0.443185827766073,0.0789000531702154,0.257993051937961,"Beryx decadactylus"
2020,11.36,0.165057794242043,0.218142716891808,0.272726413960546,0.346205164947936,0.493844051893161,0.088116706176056,0.288022955304115,"Beryx decadactylus"
2020,3.56,0.136206035660836,0.194599430229549,0.265464951166712,0.355099582702187,0.479095749384673,0.100226525433287,0.278622461389504,"Beryx decadactylus"
2021,12.5,0.154777425289924,0.227832386239175,0.32238938432123,0.413584408810584,0.556631491702092,0.115184412012647,0.327601739653243,"Beryx decadactylus"
2021,4.05,0.10493242388514,0.200994116507513,0.311206810159638,0.42086595715284,0.552175841534665,0.132763675574228,0.315169928866791,"Beryx decadactylus"
2022,10.69,0.104786472416703,0.232193527043642,0.361281132838203,0.49487163442072,0.635638961156069,0.157800166985152,0.367752701642189,"Beryx decadactylus"
2022,2.4,0.0519294061319961,0.22424397275407,0.371358016094293,0.536577772453551,0.665550465143539,0.185154960095543,0.375503128724622,"Beryx decadactylus"
2006,921.6,0.64191286026732,0.933629721376672,1.07802980590324,1.17857667168918,1.29952090607618,0.174204946464957,1.04483215880145,"Conger conger"
