"year","Galician_name","total_kg","total_euros","Nombre comercial (1)","Nombre científico","Andalucía","Asturias","Baleares","Canarias","Cantabria","Cataluña","Valencia","Murcia","País Vasco","FAO"
2022,"pampo azul",11.4,50.9,"Pampano","Stromateus fiatola",NA,NA,"Pàmpol pudent",NA,NA,"Pàmpol pudent",NA,NA,NA,"BLB"
2022,"pancho bicudo",102028.88,488023.77,"Aligote","Pagellus acarne","Besugo blanco",NA,"Besuc","Besuguito/aligote","Pancho","Besuc blanc","Besuc blanc","Besugo blanco","Allueta/lentoi","SBA"
2022,"patexo",28480,2994.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,"peixe araña",1723.35,1936.98,"Escorpión","Trachinus draco","Araña","Pexegafu","Aranya monja","Araña/araña de poca agua","Salvareo","Aranya blanca","Aranya vera",NA,"Salvario/saviron","WEG"
2022,"peixe cinta",6934,15078.95,"Pez cinta","Cepola macrophthalma","Cinta",NA,NA,NA,NA,"Cinta","Veta",NA,NA,"CBC"
2022,"peixe espada",797207.55,5934366.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,"peixe limón",12.25,47.675,"Pez de limón","Seriola dumerili","Pez limón o serviola o lecha",NA,"Cirviola o cirvia o verderol","Medregal",NA,"Círvia","Cèrvia/letxa","Lecha",NA,"AMB"
2022,"peixe negro",18,9,"Romerillo","Centrolophus niger","Negro o sardina de canto",NA,"Carboner",NA,NA,"Trotllo negre",NA,NA,NA,"CEO"
2022,"peixe pau",50737.04,124868.52,"Maruca azul o arbitán","Molva dypterygia",NA,"Pexe palu","Escolar",NA,NA,"Escolà",NA,NA,"Briyanda/palo","BLI"
2022,"peixe porco",9306.81,34172.279,"Pez ballesta","Balistes capriscus (=carolinensis)",NA,NA,"Surer","Gallo cochino",NA,"Ballesta",NA,"Burro",NA,"TRG"
2022,"peixe sabre",5677,19713.37,"Pez sable","Trichiurus lepturus",NA,NA,NA,NA,NA,"Sabre cuafí",NA,NA,NA,"LHT"
2022,"peixe sabre alongado",1592.6,6297.84,"Sable alargado","Benthodesmus elongatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BDL"
2022,"peixe sabre negro",40132.47,150794.28,"Sable negro","Aphanopus carbo",NA,NA,NA,"Conejo diablo",NA,NA,NA,NA,NA,"BSF"
2022,"peixe sabre prateado",8063.83,36679.51,"Pez cinto o sable plateado","Lepidopus caudatus","Sable","Sable","Sabre","Pejesable",NA,"Sabre","Sabre","Sable",NA,"SFS"
2022,"peixe sapo",4684419.045,25339320.773,"Rape negro","Lophius budegassa",NA,"Pixín negro","Rap o buldroi","Pejesapo",NA,"Rap negre",NA,"Rape","Sapo baltza","ANK"
2022,"peixe xabaril",94,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,"pejerreyes",107.6,171.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,"peneira",938.5,21947.88,"Oreja de mar","Haliotis tuberculata",NA,NA,NA,"Almeja canaria",NA,"Orella de mar",NA,NA,NA,"HLT"
2022,"percebe",242793.394,8311062.24700001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,"pescada",21963335.108,98338072.0620001,"Merluza o merluza europea","Merluccius merluccius","Merluza o pescadilla o pescada","Pescadilla/carioca/pijota","Lluç o llucet","Pescadilla/merluza","Carioca o pescadilla","Lluç","Lluç","Pescadilla o merluza","Legatza/lebatza","HKE"
2022,"piarda común",53652.5,121160.079,"Abichon","Atherina presbyter",NA,"Sugla/xugla",NA,"Guelde blanco",NA,"Joell atlàntic",NA,NA,"Abixon","ATP"
2022,"pión de altura",2006.6,4881.68,"Peón","Argentina sphyraena",NA,"Mirloto","Polido",NA,NA,"Moixó",NA,NA,NA,"ARY"
2022,"polbo",2260843.19,20741649.801,"Pulpo","Octopus vulgaris","Pulpo o pulpo roquero",NA,"Pop o polp",NA,NA,"Pop roquer","Polp roquer",NA,"Olagarro/amorrotza","OCC"
2022,"polbo cabezón",469105.25,1249541.875,"Pulpo blanco","Eledone cirrhosa",NA,"Pulpo cabezón","Pop o polp blanc",NA,NA,"Pop blanc","Polp blanc",NA,"Cabezón/oilagarro zuri","EOI"
2022,"pota común",359610.1,539925.883,"Volador","Illex coindetii","Pota voladora o lula",NA,"Aluda o canana","Pota voladora/potín",NA,"Canana vera",NA,NA,"Pota","SQM"
2022,"pota pequena",762258.05,1051535.83,"Pota costera","Todaropsis eblanae","Pota blanca",NA,NA,NA,"Volador",NA,NA,NA,"Pota","TDQ"
2022,"pota voadora",10308450.47,14680187.804,"Pota","Illex illecebrosus",NA,"Potarro/volador",NA,NA,NA,"Canana del nord",NA,NA,NA,"SQI"
2022,"potón común",3078.5,10049.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,"prago",16418.875,259200.013,"Pargo","Pagrus pagrus","Pargo/bocinegro","Rubiel/prao/machote","Paguera o pagre","Bocinegro","Machote o mazote","Pagre","Pagre",NA,"Sabaya/urta","RPG"
2022,"puntilla común",3431.25,20424.28,"Calamarín picudo","Alloteuthis subulata","Puntillita",NA,NA,NA,NA,"Calamarsó",NA,NA,NA,"OUL"
2022,"puntilla pequena",11752.95,76665.643,"Calamarín menor","Alloteuthis media",NA,NA,NA,NA,NA,NA,NA,NA,NA,"OUM"
2022,"quenlla",930963.75,1910737.99,"Tintorera o caella","Prionace glauca",NA,"Cania/canea","Tintorera","Tiburón azul/quella","Tiburón azul","Tintorera",NA,NA,"Garda/kaela","BSH"
2022,"rabioso",88.1,79.05,"Almendra de mar","Glycymeris glycymeris",NA,NA,NA,NA,NA,NA,NA,NA,NA,"GKL"
2022,"raia boca de rosa",24870,76310.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,"raia coreada",3340.4,6731.36,"Raya de ojos","Raja microocellata",NA,NA,NA,NA,NA,NA,NA,NA,NA,"RJE"
2022,"raia cravuda",795205.84,1899847.584,"Raya de clavos","Raja clavata",NA,"Escayuda/raya clavosa/raya clavuda","Clavellada, clavell",NA,"Raya o aguilote","Rajada clavellada",NA,NA,NA,"RJC"
2022,"raia de círculos",13011.35,34129.28,"Raya falsa vela","Raja circularis",NA,NA,NA,NA,NA,NA,NA,NA,NA,"RJI"
2022,"raia de pintas",71136.96,174793.385,"Raya pintada","Raja montagui",NA,NA,NA,NA,NA,"Rajada dolça",NA,NA,NA,"RJM"
2022,"raia espiñeta",23100.5,62490.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,"raia riscada",20530.36,59520.749,"Raya mosaico","Raja undulata",NA,NA,NA,NA,NA,"Rajada ondulada",NA,NA,NA,"RJU"
2022,"raia santiaguesa",134490.2,253781.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,"raias",118712.065,327444.656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,"rapante",523226.92,2391451.23,"Gallo del norte","Lepidorhombus whiffiagonis",NA,"Gallo",NA,NA,NA,"Bruixa",NA,NA,"Itxas oillarra","MEG"
2022,"rapante de manchas",63569.2,254162.74,"Gallo","Lepidorhombus boscii",NA,NA,"Bruixa",NA,"Ojito","Bruixa de quatre taques","Bruixa de quatre taques",NA,"Itxas oillarra","LDB"
2022,"rapantes",4291952.90999999,17355629.847,"Lepidorhombus spp","Gallo",NA,NA,NA,NA,NA,NA,"Bruixes",NA,"Itxas oillarra","LEZ"
2022,"rapapelos de kessler",25.65,60.76,"Peluda","Arnoglossus kessleri",NA,NA,NA,NA,NA,"Peluda de kessler",NA,NA,NA,"RKZ"
2022,"rapapelos de ollos grandes",1.25,4.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,"rascón bicudo",51.5,103,"Solleta","Citharus linguatula","Tapaculo o peluda",NA,"Rèmola",NA,NA,"Palaia",NA,"Pelaya",NA,"CIL"
2022,"rei",2623.05,3465.377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,"reloxo prateado",512.6,1635.15,"Reloj mediterráneo","Hoplostethus mediterraneus",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HPR"
2022,"reló",57676.19,244441.714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,"robaliza",388885.08,5395938.136,"Lubina o róbalo","Dicentrarchus labrax",NA,"Roballiza/furagaña","Llobarro o llop","Lubina","Chova","Llobarro","Llobarro","Lubina","Lupina","BSS"
2022,"robaliza de pintas",669.7,4930.643,"Baila","Dicentrarchus punctatus",NA,NA,NA,"Rayela",NA,"Llobarro pigallat",NA,NA,NA,"SPU"
2022,"rodaballo",67533.6300000001,1557214.207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,"roncador mulato",801.45,1265.43,"Burro o roncador","Plectorhinchus mediterraneus","Burro/borriguete",NA,NA,"Burro de ley/burro de la costa","Burro","Xerla morruda",NA,NA,NA,"GBR"
2022,"roxa",40062.8,26895.45,"Alitan","Scyliorhinus stellaris",NA,"Patarroxa/riñón","Gatvaire",NA,NA,"Gatvaire",NA,NA,NA,"SYT"
2022,"rufo imperial",7328.7,58011.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,"saboga",211451.15,165594.311,"Salema","Sarpa salpa",NA,"Saboga","Salpa","Salema/panchona",NA,"Salpa","Salpa","Salpa o zarpa",NA,"SLM"
2022,"salema",14666.45,9914.822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,"salmonete de lama",1702.95,23503.496,"Salmonete de fango","Mullus barbatus",NA,NA,"Moll de fang",NA,NA,"Moll de fang","Moll de fang","Salmonete",NA,"MUT"
2022,"salmonete de rocha",77185.7,1168766.397,"Salmonete de roca","Mullus surmuletus",NA,NA,"Moll de roca","Salmonete",NA,"Moll de roca","Moll de roca","Salmonete","Barbarina","MUR"
2022,"salmonetes",274.2,5412.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,"salmón do atlántico",6.7,117.25,"Salmón atlántico o salmón","Salmo salar",NA,NA,"Salmo de granja",NA,"Salmón",NA,NA,NA,NA,"SAL"
2022,"sanmartiño",221041.6,2746600.32,"Pez de San Pedro","Zeus faber","Gallopedro","Sanmartín","Gall de sant pere","Gallo San Pedro/gallo barbero","San Martín o cañada","Gall de sant pere","Gall","Gallopedro","Muxumartin/martintxo","JOD"
2022,"sanmartiño prateado",2.9,5.8,"Gallo plateado o San Pedro americano","Zenopsis conchifer","San pedro plateado",NA,NA,"Gallo plateado",NA,NA,NA,NA,NA,"JOS"
2022,"santiaguiño",658.69,62734.18,"Santiaguiños o cigarras","Scyllarus spp",NA,NA,NA,NA,NA,NA,NA,NA,NA,"YLX"
2022,"sardiña",11461192.46,13677612.547,"Sardina","Sardina pilchardus",NA,"Parrocha",NA,"Sardina de ley",NA,NA,NA,NA,"Sardina/parrotxa","PIL"
2022,"sargo común",347029.705000001,2346717.225,"Sargo","Diplodus sargus",NA,"Xargu/chopa","Sard o sarg","Sargo blanco","Jargo o chapeta","Sarg","Sard",NA,"Muxar handi","SWA"
2022,"sastre vermello",2.8,5.86,"Sastre rojo","Pleuroncodes monodon",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PQG"
2022,"sastres",3320.35,1773.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,"serrán",111.05,246.311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,"serrán cabra",17016.2,29251.68,"Cabrilla","Serranus cabrilla",NA,"Cabra de bajura","Serra","Cabrilla reina/cabrilla","Cabra","Serrà","Serrà ver",NA,"Kabra/kraba","CBR"
2022,"serrán riscado",5036.15,10606.25,"Serrano","Serranus scriba",NA,NA,"Vaca","Cabrilla pintada/vaquita","Cabra","Vaca serrana","Vaca serrana",NA,NA,"SRK"
2022,"solla",11505.12,87998.6049999999,"Platija","Platichthys flesus",NA,"Xuella","Plana",NA,NA,"Plana",NA,NA,"Platuxa","FLE"
2022,"solla de altura",6071.2,13970.8,"Solla","Pleuronectes platessa",NA,"Xuella","Palaia anglesa",NA,"Patusa","Plana de taques vermelles",NA,NA,"Platuxa leun","PLE"
2022,"tapa",757.1,4925.916,"Rapeta","Zeugopterus punctatus",NA,NA,NA,NA,NA,"Remol de roca",NA,NA,NA,"ZGP"
2022,"tomás",123.25,876.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,"trompeteiro",7.2,2.16,"Trompetero","Macroramphosus scolopax",NA,"Trompeteru","Trompeter","Filudo/piquillo",NA,"Trompeter",NA,NA,NA,"SNS"
2022,"veleiro do atlántico",179.5,746.57,"Pez vela del Atlántico","Istiophorus albicans",NA,NA,NA,NA,NA,"Peix vela",NA,NA,NA,"SAI"
2022,"vello",769.4,1018.345,"Bodión","Symphodus cinereus",NA,NA,NA,NA,NA,"Tord tamborer",NA,NA,NA,"YFC"
2022,"vieira",83199,457594.5,"Vieira o venera","Pecten maximus","Peregrina o vieira",NA,"Copinya o escopinya de pelegri",NA,NA,"Petxina de pelegrí de l´atlàntic",NA,NA,NA,"SCE"
2022,"volandeira",498647.3,1365290.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,"xarda",7285629.8,12560629.99,"Caballa","Scomber scombrus","Tonino","Xarda/xiarda","Verat",NA,"Sarda o verdel o pelicato","Verat","verat","Estornino","Berdela","MAC"
2022,"xarda pintada",969306.23,594828.115,"Estornino del Atlántico o caballa del sur","Scomber colias",NA,NA,"Bis",NA,NA,NA,NA,"Caballa",NA,"VMA"
2022,"xuliana",2920094.41,16909683.53,"Rape blanco","Lophius piscatorius",NA,"Pixín blanco/sapo/aguaron","Rap o buldroi",NA,"Rape","Rap blanc","Rap","Rape","Sapo zuria","MON"
2022,"xurelo",15816176.6,17621226.469,"Jurel","Trachurus trachurus",NA,"Chicharro/chicharru","Sorell ver","Chicharro","Chicharro","Sorell","Sorell",NA,"Txitxarro baltza","HOM"
2022,"xurelo do mediterráneo",5192.6,34397.584,"Jurel mediterráneo","Trachurus mediterraneus","Jurel blanco",NA,"Sorell",NA,NA,"Sorell blancal",NA,NA,"Txitxarro zuria","HMM"
2022,"xurelo negro",5246.65,9231.14,"Chicharro","Trachurus picturatus","Jurel negro",NA,"Sorell fumat",NA,NA,"Sorell fumat",NA,NA,NA,"JAA"
2022,"zamborca",3413.7,8140.845,"Sábalo","Alosa alosa",NA,"Xagüeta/arencon",NA,NA,NA,"Alosa",NA,NA,NA,"ASD"
2022,"zamburiña",30121.8,313911.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,"abadexo",316428.98,2293985.797,"Abadejo","Pollachius pollachius",NA,"Ferrete",NA,NA,"Barriao o barrionda",NA,NA,NA,"Abadira","POL"
2021,"acedía",24493.24,178234.263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,"agulla",208436.525,212067.522,"Aguja","Belone belone","Agujeta","Chinfano","Agulla",NA,NA,"Agulla",NA,NA,"Akula","GAR"
2021,"alacha",2.75,5.41,"Sardinela","Sardinella spp",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SIX"
2021,"alcrique",633711.9,868223.63,"Paparda","Scomberesox saurus","Algarín",NA,"Agullot, agulla tonyinera",NA,"Relanzon o salton o lanzon","Trumfau",NA,"Algarin o algarines","Botakarra","SAU"
2021,"alfóndega",36832.9,94951.233,"Bejel/rubio","Chelidonichthys lucerna",NA,"Golondro/golundru","Oriola, juliola","Rubio de hondura",NA,"Lluerna rosa","Lluerna",NA,"Perlon/perloi","GUU"
2021,"alga parda",69507.44,34833.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,"algas np",214.3,143.065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,"algas verdes",134908,114871.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,"algas vermellas",7668.94,6296.655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,"ameixa babosa",330575.840000001,7291400.60699999,"Almeja babosa o chocha","Venerupis corrugata","Madrealmeja",NA,NA,NA,NA,NA,NA,NA,NA,"CTS"
2021,"ameixa bicuda",2055.415,6717.791,"Almeja dorada o pirulo","Venerupis aurea",NA,NA,"Copinya o escopinya de llet",NA,NA,NA,NA,NA,NA,"VNA"
2021,"ameixa fina",278972.912000001,8454371.83999999,"Almeja fina","Ruditapes decussatus",NA,NA,"Copinya o escopinya llisa",NA,"Amayuela","Cloïssa",NA,"Almeja",NA,"CTG"
2021,"ameixa rubia",254117.963,3611440.42,"Almeja rubia o roja","Venerupis rhomboides","Almeja chocha",NA,NA,NA,NA,NA,NA,"Chocha",NA,"VNR"
2021,"ameixa xaponesa",2041818.993,27400964.744,"Almeja japonesa","Ruditapes philippinarum",NA,NA,"Copinya o escopinya del japó",NA,NA,NA,NA,NA,NA,"CLJ"
2021,"ameixón",22439.25,162878.242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,"anguías",27640.184,637507.621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,"argazo",152023,76790,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,"atún patudo",16556.8,91519.98,"Patudo o atun de ojo grande o patudo del Atlántico","Thunnus obesus",NA,"Bonita/obeso",NA,"Tuna",NA,NA,NA,NA,"Begihandia/moja","BET"
2021,"atún vermello",14293.5,125671.68,"Atún rojo o de aleta azul","Thunnus thynnus",NA,"Bonita/zurdo","Tonyina",NA,"Cimarron","Tonyina vermella/tonyina roja","Tonyina",NA,"Hegalabur/zimarroia","BFT"
2021,"bacallao",35202.19,130103.98,"Bacalao","Gadus morhua",NA,NA,"Bacallà",NA,NA,"Bacallà","Bacallà",NA,"Bakailaoa","COD"
2021,"bacoreta",1589.7,1104.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,"barbada común",1490.35,11693.787,"Lota","Gaidropsarus vulgaris",NA,NA,NA,NA,NA,"Fura de taques",NA,NA,NA,"GGU"
2021,"barbada de area",2815.55000000001,14574.912,"Bertorella","Gaidropsarus mediterraneus",NA,NA,"Mollereta",NA,NA,"Fura",NA,NA,NA,"GGD"
2021,"berberecho",2100713.178,13745102.673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,"berete",3927.28,4258.069,"Rubio","Chelidonichthys lastoviza","Borracho",NA,"Rafalet","Rubio de poco agua",NA,"Borratxo",NA,NA,NA,"CTZ"
2021,"bertorella brava",19488.35,45306.92,"Mora","Mora moro",NA,"Farol/barbo","Mollera moranella","Merluza del país/jediondo",NA,"Moranella",NA,NA,"Lotxo","RIB"
2021,"bertorella de lama",521693.46,1742501.995,"Brótola de fango","Phycis blennoides",NA,"Barbada/locha","Mòllera de fang",NA,"Locha o barbada","Bròtola de fang","Mòllera pigada","Brótola","Lotza zuria","GFB"
2021,"bertorella de rocha",8674.14999999999,36130.451,"Brótola de roca","Phycis phycis",NA,"Barbada","Mollera roquera","Brota/agriote","Locha","Mòllera de roca","Mòllera de roca","Brótola","Lotza baltza","FOR"
2021,"bertorellas",33.3,55.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,"birollo",3347,15222.9,"Berberecho verde","Cerastoderma glaucum",NA,NA,"Escopinya de gallet",NA,NA,"Catxel verd",NA,NA,NA,"KTG"
2021,"bocarte",4634574.9,7411644.568,"Anchoa/boquerone/bocarte","Engraulis spp",NA,NA,NA,NA,NA,"Seito",NA,NA,NA,"ENR"
2021,"boga",2098565.72,948883.559000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,"boi",31554.9,259184.068,"Buey de mar","Cancer pagurus",NA,"Ñocla","Bou de mar",NA,"Masera","Bou","Bou","Buey","Buia","CRE"
2021,"bolo blanco",1899.9,4638.17,"Saltón","Gymnammodytes semisquamatus",NA,NA,NA,NA,NA,"Sonso del nord",NA,NA,NA,"ZGS"
2021,"bolo verde",799.9,1676.17,"Pión","Hyperoplus lanceolatus",NA,"Pixilín o llongarón",NA,NA,NA,NA,NA,NA,NA,"YEZ"
2021,"bolo vermello",3515.6,5893.09,"Aguacioso","Ammodytes tobianus",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ABZ"
2021,"bolos",892,1257.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,"bonito alistado",2284.6,9758.643,"Listado o bonito de vientre rayado","Katsuwonus pelamis","Listado o alistado","Sierra/futbolista","Bonitol de ventre ratllat","Bonito/bonito listado","Alistado","Bonitol de ventre rallat","Bacoreta ratllada",NA,"Serrutxo/txermol","SKJ"
2021,"bonito do atlántico",36130.7,163367.69,"Bonito","Sarda sarda","Bonito del sur","Sierra","Bonitol","Sierra/corriguelo",NA,"Bonítol","Bonítol",NA,"Aginzorrotz/lampo","BON"
2021,"bonito do norte",1887328.16,7498780.28,"Atún blanco o bonito del norte o albacora","Thunnus alalunga",NA,"Mono","Bacora o ullada","barrilote","Bonito del norte","Bacora","Bacora",NA,"Hegaluze","ALB"
2021,"breca",14619.2,59302.105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,"brosme",40,40.4,"Brosmio","Brosme brosme",NA,NA,NA,NA,NA,NA,NA,NA,NA,"USK"
2021,"burro",144860.73,193773.46,"Eglefino","Melanogrammus aeglefinus",NA,"Fañeca/ferreta/jodion",NA,NA,NA,"Eglefí",NA,NA,"Burro/borriko","HAD"
2021,"cabezudo",0.6,3,"Miracielo","Uranoscopus scaber","Pez rata o araña ronquera",NA,"Rata o saltabardisses","Pejesapo/rata",NA,"Rata","Rata","Rata",NA,"UUC"
2021,"cabra de altura",554740.419999999,2273311.79,"Gallineta","Helicolenus dactylopterus","Pollo o pollico","Cabrallocha/cabra de altura","Serra imperial","Gallineta/boca negra",NA,"Penegal","Serrá penagal","Pollo","Sakoneko kabra","BRF"
2021,"cabra dourada",3427.5,14098.83,"Gallineta nórdica","Sebastes marinus",NA,NA,"Penegal nordic",NA,NA,NA,NA,NA,NA,"REG"
2021,"cabracho de fondo",113.5,543.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,"cabras",1455.8,4941.165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,"cadelucha",1198.2,49021.891,"Coquina","Donax trunculus",NA,NA,"Tellerina o xarleta",NA,NA,"Tellerina","Tellina",NA,NA,"DXL"
2021,"camarón común",76997.63,2357195.252,"Camarón","Palaemon serratus",NA,"Quisquilla/esguila",NA,NA,NA,"Gambeta",NA,NA,NA,"CPR"
2021,"camarón de poza",990.3,8903.642,"Camarón de poza","Palaemon elegans",NA,NA,NA,"Camarón de charco",NA,NA,NA,NA,NA,"PNQ"
2021,"cangrexo común",19578.4,38997.117,"Cangrejo atlántico o verde","Carcinus maenas",NA,"Cambaro","Cranc verd",NA,"Cambaro",NA,NA,NA,"Karramarro","CRG"
2021,"cangrexo real",130,339.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,"carabineiro",11,550,"Carabinero","Plesiopenaeus edwardsianus","Carabinero, moruno brillante o chorizo",NA,"Gambot","Gamba carabinero/carabinero",NA,NA,NA,NA,NA,"SSH"
2021,"caracola",30,59.03,"Bocina","Buccinum undatum",NA,NA,"Botzina",NA,NA,NA,NA,NA,NA,"WHE"
2021,"caramuxo",62.4,164.56,"Bígaro","Littorina littorea",NA,NA,"Caragoli atlantic",NA,"Caracolillo",NA,NA,NA,"Caracolillo/karrakela/magurio","PEE"
2021,"carneiro",84527.115,726752.616000001,"Escupiña grabada","Venus verrucosa","Bolo",NA,"Copinya o escopinya gravada",NA,NA,NA,NA,NA,NA,"VEV"
2021,"carrapicho",138,169.26,"Musgo de Irlanda","Chondrus crispus",NA,"Liquen",NA,NA,NA,NA,NA,NA,NA,"IMS"
2021,"castañeta",1269891.39,3897798.255,"Japuta o palometa","Brama brama","Japuta o palometa negra","Palometa negra","Castanyola","Pampano chico/peje tostón","Palometa","Castanyola",NA,NA,"Papardoa","POA"
2021,"castañeta de aleta longa",326,330.4,"Cangullo","Taractichthys longipinnis",NA,NA,NA,"Peje volador o cangullo",NA,NA,NA,NA,NA,"TAL"
2021,"castañeta macho",54866.71,569634.8,"Alfonsiño o besugo americano","Beryx splendens",NA,NA,NA,"Fula colorada",NA,NA,NA,NA,NA,"BYS"
2021,"castañeta vermella",53515.51,1354708.44,"Palometa roja","Beryx decadactylus",NA,"Virrey",NA,"Colorado anchete","Pez rey","Alfonsí",NA,NA,"Bixigu ahogorri","BXD"
2021,"cazapa",27252.75,11668.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,"cazón",12269.45,14456.755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,"cazón liso",12753.55,5191.565,"Musola","Mustelus mustelus",NA,NA,"Mussola vera","Tollo",NA,"Mussola","Mussola","Mozola",NA,"SMD"
2021,"centola ou centolo",685741.040000001,6041683.21099999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,"chaparella",73532.8,344984.858,"Mojarra","Diplodus vulgaris",NA,"Xargu","Variada","Seifía/seifío",NA,"Variada",NA,"Vidria","Muxar arrunta","CTB"
2021,"choco",530201.615000001,3859546.088,"Choco o jibia o sepia","Sepia officinalis",NA,"Xibia","Sipia o sepia",NA,"Cachon","Sèpia","Sèpia","Jibia","Txautxa/jibia","CTC"
2021,"chopiño",3676.8,26308.689,"Globito","Sepiola rondeleti",NA,NA,NA,NA,NA,"Morralet",NA,NA,NA,"CTR"
2021,"choquiño",1170.95,12634.335,"Choquito","Sepia elegans","Chopito o almendrita",NA,"Sipio o sepio",NA,NA,"Castanyo",NA,"Chipiron",NA,"EJE"
2021,"choquiño picudo",122.4,2003.99,"Choquito picudo","Sepia orbignyana","Chopito picudo",NA,NA,NA,NA,NA,NA,NA,NA,"IAR"
2021,"choupa",126674.565,210192.174,"Chopa","Spondyliosoma cantharus",NA,NA,"Cantera","Chopa/negrón","Pañosa o sopa o zapatero","Càntera","Xopa",NA,"Txopa/birlote","BRB"
2021,"cigala",188650.97,2706988.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,"cochinilla",1141.9,2298.85,"Escolar o pez mantequilla","Ruvettus pretiosus","Lima o clavo",NA,NA,"Escolar/escolar rasposo",NA,"Llima",NA,NA,NA,"OIL"
2021,"cogombro de mar negro",2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,"cogombro de mar real",116502.38,226540.66,"Espardeña","Parastichopus (=Stichopus) regalis",NA,NA,NA,NA,NA,"Espardenya",NA,NA,NA,"JCR"
2021,"congro",1516048.32,2886327.893,"Congrio","Conger conger","Congrio o zafio","Latigo/correa","Congre",NA,"Luciato","Congre","Congre",NA,"Itxas aingira","COE"
2021,"conguito",6341.6,10321.603,"Cangrejo de arrugas","Liocarcinus corrugatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ICC"
2021,"coreano",643517.2,1474544.5,"Mendo","Glyptocephalus cynoglossus",NA,"Coreano",NA,NA,NA,NA,NA,NA,"Gallo inglés","WIT"
2021,"cornecho espinoso",413.84,620.79,"Cañaílla","Bolinus brandaris",NA,NA,"Corn amb pues",NA,NA,"Cargol de punxes","Cargol de punxes",NA,NA,"BOY"
2021,"cornicha",664424.43,3213462.706,"Almeja blanca o clica","Spisula solida","Clica",NA,NA,NA,NA,NA,NA,NA,NA,"ULO"
